match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
RealMadrid_Granada,RealMadrid,Granada,4.0,2.0,win,finished,14,21_22,9602969
Elche_RealBetis,Elche,RealBetis,1.0,4.0,loss,finished,14,21_22,9603007
RealBetis_Elche,RealBetis,Elche,4.0,1.0,win,finished,14,21_22,9603007
RealSociedad_Valencia,RealSociedad,Valencia,0.0,0.0,draw,finished,14,21_22,9602952
Valencia_RealSociedad,Valencia,RealSociedad,0.0,0.0,draw,finished,14,21_22,9602952
RayoVallecano_Mallorca,RayoVallecano,Mallorca,4.0,1.0,win,finished,14,21_22,9602956
Mallorca_RayoVallecano,Mallorca,RayoVallecano,1.0,4.0,loss,finished,14,21_22,9602956
AthleticClub_Granada,AthleticClub,Granada,3.0,2.0,draw,finished,15,21_22,9603005
Granada_AthleticClub,Granada,AthleticClub,2.0,3.0,draw,finished,15,21_22,9603005
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,1.0,3.0,loss,finished,15,21_22,9603004
CeltaVigo_DeportivoAlaves,CeltaVigo,DeportivoAlaves,3.0,1.0,win,finished,15,21_22,9603004
Valencia_RayoVallecano,Valencia,RayoVallecano,2.0,1.0,draw,finished,15,21_22,9603006
RayoVallecano_Valencia,RayoVallecano,Valencia,1.0,2.0,draw,finished,15,21_22,9603006
Mallorca_Getafe,Mallorca,Getafe,1.0,1.0,draw,finished,15,21_22,9602997
Getafe_Mallorca,Getafe,Mallorca,1.0,1.0,draw,finished,15,21_22,9602997
Villarreal_Barcelona,Villarreal,Barcelona,1.0,4.0,loss,finished,15,21_22,9603010
Barcelona_Villarreal,Barcelona,Villarreal,4.0,1.0,win,finished,15,21_22,9603010
RealBetis_LevanteUD,RealBetis,LevanteUD,4.0,1.0,win,finished,15,21_22,9603000
LevanteUD_RealBetis,LevanteUD,RealBetis,1.0,4.0,loss,finished,15,21_22,9603000
Espanyol_RealSociedad,Espanyol,RealSociedad,2.0,1.0,win,finished,15,21_22,9602996
RealSociedad_Espanyol,RealSociedad,Espanyol,1.0,2.0,loss,finished,15,21_22,9602996
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,2.0,5.0,loss,finished,15,21_22,9602998
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,5.0,2.0,win,finished,15,21_22,9602998
RealMadrid_Sevilla,RealMadrid,Sevilla,3.0,1.0,win,finished,15,21_22,9603015
Sevilla_RealMadrid,Sevilla,RealMadrid,1.0,3.0,loss,finished,15,21_22,9603015
Osasuna_Elche,Osasuna,Elche,1.0,1.0,draw,finished,15,21_22,9602995
Elche_Osasuna,Elche,Osasuna,1.0,1.0,draw,finished,15,21_22,9602995
Granada_DeportivoAlaves,Granada,DeportivoAlaves,3.0,1.0,win,finished,16,21_22,9603002
DeportivoAlaves_Granada,DeportivoAlaves,Granada,1.0,3.0,loss,finished,16,21_22,9603002
Sevilla_Villarreal,Sevilla,Villarreal,1.0,0.0,win,finished,16,21_22,9602988
Villarreal_Sevilla,Villarreal,Sevilla,0.0,1.0,loss,finished,16,21_22,9602988
Barcelona_RealBetis,Barcelona,RealBetis,1.0,2.0,loss,finished,16,21_22,9603008
RealBetis_Barcelona,RealBetis,Barcelona,2.0,1.0,win,finished,16,21_22,9603008
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,1.0,3.0,loss,finished,16,21_22,9603018
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,3.0,1.0,win,finished,16,21_22,9603018
RealSociedad_RealMadrid,RealSociedad,RealMadrid,1.0,2.0,loss,finished,16,21_22,9602983
RealMadrid_RealSociedad,RealMadrid,RealSociedad,2.0,1.0,win,finished,16,21_22,9602983
RayoVallecano_Espanyol,RayoVallecano,Espanyol,1.0,1.0,win,finished,16,21_22,9602982
Espanyol_RayoVallecano,Espanyol,RayoVallecano,1.0,1.0,loss,finished,16,21_22,9602982
Elche_Cadiz,Elche,Cadiz,4.0,1.0,win,finished,16,21_22,9602978
Cadiz_Elche,Cadiz,Elche,1.0,4.0,loss,finished,16,21_22,9602978
LevanteUD_Osasuna,LevanteUD,Osasuna,1.0,1.0,draw,finished,16,21_22,9602987
Osasuna_LevanteUD,Osasuna,LevanteUD,1.0,1.0,draw,finished,16,21_22,9602987
CeltaVigo_Valencia,CeltaVigo,Valencia,1.0,3.0,loss,finished,16,21_22,9603001
Valencia_CeltaVigo,Valencia,CeltaVigo,3.0,1.0,win,finished,16,21_22,9603001
Getafe_AthleticClub,Getafe,AthleticClub,1.0,0.0,draw,finished,16,21_22,9603003
AthleticClub_Getafe,AthleticClub,Getafe,0.0,1.0,draw,finished,16,21_22,9603003
Mallorca_CeltaVigo,Mallorca,CeltaVigo,0.0,1.0,draw,finished,17,21_22,9602999
CeltaVigo_Mallorca,CeltaVigo,Mallorca,1.0,0.0,draw,finished,17,21_22,9602999
Espanyol_LevanteUD,Espanyol,LevanteUD,5.0,4.0,win,finished,17,21_22,9602994
LevanteUD_Espanyol,LevanteUD,Espanyol,4.0,5.0,loss,finished,17,21_22,9602994
DeportivoAlaves_Getafe,DeportivoAlaves,Getafe,2.0,1.0,draw,finished,17,21_22,9602977
Getafe_DeportivoAlaves,Getafe,DeportivoAlaves,1.0,2.0,draw,finished,17,21_22,9602977
Valencia_Elche,Valencia,Elche,3.0,2.0,win,finished,17,21_22,9602986
Elche_Valencia,Elche,Valencia,2.0,3.0,loss,finished,17,21_22,9602986
AthleticClub_Sevilla,AthleticClub,Sevilla,0.0,2.0,loss,finished,17,21_22,9602984
Sevilla_AthleticClub,Sevilla,AthleticClub,2.0,0.0,win,finished,17,21_22,9602984
Villarreal_RayoVallecano,Villarreal,RayoVallecano,3.0,0.0,win,finished,17,21_22,9602991
RayoVallecano_Villarreal,RayoVallecano,Villarreal,0.0,3.0,loss,finished,17,21_22,9602991
Osasuna_Barcelona,Osasuna,Barcelona,2.0,3.0,draw,finished,17,21_22,9602992
Barcelona_Osasuna,Barcelona,Osasuna,3.0,2.0,draw,finished,17,21_22,9602992
RealBetis_RealSociedad,RealBetis,RealSociedad,4.0,0.0,win,finished,17,21_22,9602989
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,4.0,loss,finished,17,21_22,9602989
RealMadrid_AtleticoMadrid,RealMadrid,AtleticoMadrid,3.0,1.0,win,finished,17,21_22,9602990
AtleticoMadrid_RealMadrid,AtleticoMadrid,RealMadrid,1.0,3.0,loss,finished,17,21_22,9602990
Cadiz_Granada,Cadiz,Granada,2.0,1.0,draw,finished,17,21_22,9602993
Granada_Cadiz,Granada,Cadiz,1.0,2.0,draw,finished,17,21_22,9602993
CeltaVigo_Espanyol,CeltaVigo,Espanyol,3.0,1.0,win,finished,18,21_22,9603031
Espanyol_CeltaVigo,Espanyol,CeltaVigo,1.0,3.0,loss,finished,18,21_22,9603031
RayoVallecano_DeportivoAlaves,RayoVallecano,DeportivoAlaves,2.0,1.0,win,finished,18,21_22,9603044
DeportivoAlaves_RayoVallecano,DeportivoAlaves,RayoVallecano,1.0,2.0,loss,finished,18,21_22,9603044
RealSociedad_Villarreal,RealSociedad,Villarreal,2.0,4.0,loss,finished,18,21_22,9603032
Villarreal_RealSociedad,Villarreal,RealSociedad,4.0,2.0,win,finished,18,21_22,9603032
Barcelona_Elche,Barcelona,Elche,3.0,3.0,win,finished,18,21_22,9603037
Elche_Barcelona,Elche,Barcelona,3.0,3.0,loss,finished,18,21_22,9603037
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,2.0,1.0,win,finished,18,21_22,9603036
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,1.0,2.0,loss,finished,18,21_22,9603036
Granada_Mallorca,Granada,Mallorca,5.0,1.0,win,finished,18,21_22,9603029
Mallorca_Granada,Mallorca,Granada,1.0,5.0,loss,finished,18,21_22,9603029
AthleticClub_RealBetis,AthleticClub,RealBetis,4.0,2.0,win,finished,18,21_22,9602985
RealBetis_AthleticClub,RealBetis,AthleticClub,2.0,4.0,loss,finished,18,21_22,9602985
Getafe_Osasuna,Getafe,Osasuna,2.0,1.0,win,finished,18,21_22,9603033
Osasuna_Getafe,Osasuna,Getafe,1.0,2.0,loss,finished,18,21_22,9603033
RealMadrid_Cadiz,RealMadrid,Cadiz,0.0,0.0,draw,finished,18,21_22,9603020
Cadiz_RealMadrid,Cadiz,RealMadrid,0.0,0.0,draw,finished,18,21_22,9603020
LevanteUD_Valencia,LevanteUD,Valencia,4.0,5.0,loss,finished,18,21_22,9603027
Valencia_LevanteUD,Valencia,LevanteUD,5.0,4.0,win,finished,18,21_22,9603027
Valencia_Espanyol,Valencia,Espanyol,1.0,2.0,loss,finished,19,21_22,9603014
Espanyol_Valencia,Espanyol,Valencia,2.0,1.0,win,finished,19,21_22,9603014
Getafe_RealMadrid,Getafe,RealMadrid,1.0,1.0,win,finished,19,21_22,9603030
RealMadrid_Getafe,RealMadrid,Getafe,1.0,1.0,loss,finished,19,21_22,9603030
AtleticoMadrid_RayoVallecano,AtleticoMadrid,RayoVallecano,2.0,1.0,win,finished,19,21_22,9603045
RayoVallecano_AtleticoMadrid,RayoVallecano,AtleticoMadrid,1.0,2.0,loss,finished,19,21_22,9603045
Elche_Granada,Elche,Granada,0.0,0.0,draw,finished,19,21_22,9603021
Granada_Elche,Granada,Elche,0.0,0.0,draw,finished,19,21_22,9603021
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,1.0,2.0,draw,finished,19,21_22,9603046
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,2.0,1.0,draw,finished,19,21_22,9603046
RealBetis_CeltaVigo,RealBetis,CeltaVigo,0.0,3.0,loss,finished,19,21_22,9603043
CeltaVigo_RealBetis,CeltaVigo,RealBetis,3.0,0.0,win,finished,19,21_22,9603043
Mallorca_Barcelona,Mallorca,Barcelona,0.0,2.0,loss,finished,19,21_22,9603034
Barcelona_Mallorca,Barcelona,Mallorca,2.0,0.0,win,finished,19,21_22,9603034
Villarreal_LevanteUD,Villarreal,LevanteUD,6.0,1.0,win,finished,19,21_22,9603013
LevanteUD_Villarreal,LevanteUD,Villarreal,1.0,6.0,loss,finished,19,21_22,9603013
Osasuna_AthleticClub,Osasuna,AthleticClub,1.0,4.0,loss,finished,19,21_22,9603035
AthleticClub_Osasuna,AthleticClub,Osasuna,4.0,1.0,win,finished,19,21_22,9603035
Cadiz_Sevilla,Cadiz,Sevilla,1.0,1.0,loss,finished,19,21_22,9603038
Sevilla_Cadiz,Sevilla,Cadiz,1.0,1.0,win,finished,19,21_22,9603038
LevanteUD_Mallorca,LevanteUD,Mallorca,3.0,1.0,win,finished,20,21_22,9603012
Mallorca_LevanteUD,Mallorca,LevanteUD,1.0,3.0,loss,finished,20,21_22,9603012
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,2.0,1.0,win,finished,20,21_22,9603022
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,1.0,2.0,loss,finished,20,21_22,9603022
Granada_Barcelona,Granada,Barcelona,2.0,1.0,draw,finished,20,21_22,9603011
Barcelona_Granada,Barcelona,Granada,1.0,2.0,draw,finished,20,21_22,9603011
RealMadrid_Valencia,RealMadrid,Valencia,4.0,1.0,win,finished,20,21_22,9603019
Valencia_RealMadrid,Valencia,RealMadrid,1.0,4.0,loss,finished,20,21_22,9603019
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,2.0,draw,finished,20,21_22,9603024
RealBetis_RayoVallecano,RealBetis,RayoVallecano,2.0,2.0,draw,finished,20,21_22,9603024
Sevilla_Getafe,Sevilla,Getafe,1.0,0.0,win,finished,20,21_22,9603023
Getafe_Sevilla,Getafe,Sevilla,0.0,1.0,loss,finished,20,21_22,9603023
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,0.0,0.0,draw,finished,20,21_22,9603017
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,0.0,0.0,draw,finished,20,21_22,9603017
Osasuna_Cadiz,Osasuna,Cadiz,3.0,0.0,win,finished,20,21_22,9603009
Cadiz_Osasuna,Cadiz,Osasuna,0.0,3.0,loss,finished,20,21_22,9603009
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,3.0,3.0,draw,finished,20,21_22,9603028
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,3.0,draw,finished,20,21_22,9603028
Espanyol_Elche,Espanyol,Elche,1.0,2.0,loss,finished,20,21_22,9603016
Elche_Espanyol,Elche,Espanyol,2.0,1.0,win,finished,20,21_22,9603016
AthleticClub_RealMadrid,AthleticClub,RealMadrid,2.0,2.0,loss,finished,21,21_22,9603025
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,2.0,win,finished,21,21_22,9603025
Elche_Villarreal,Elche,Villarreal,2.0,0.0,win,finished,21,21_22,9602941
Villarreal_Elche,Villarreal,Elche,0.0,2.0,loss,finished,21,21_22,9602941
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,4.0,1.0,win,finished,21,21_22,9602951
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,1.0,4.0,loss,finished,21,21_22,9602951
Cadiz_Espanyol,Cadiz,Espanyol,3.0,3.0,draw,finished,21,21_22,9602940
Espanyol_Cadiz,Espanyol,Cadiz,3.0,3.0,draw,finished,21,21_22,9602940
CeltaVigo_Osasuna,CeltaVigo,Osasuna,2.0,0.0,win,finished,21,21_22,9602942
Osasuna_CeltaVigo,Osasuna,CeltaVigo,0.0,2.0,loss,finished,21,21_22,9602942
Barcelona_RayoVallecano,Barcelona,RayoVallecano,,,,postponed,21,21_22,9602946
RayoVallecano_Barcelona,RayoVallecano,Barcelona,,,,postponed,21,21_22,9602946
Valencia_Sevilla,Valencia,Sevilla,1.0,1.0,draw,finished,21,21_22,9602945
Sevilla_Valencia,Sevilla,Valencia,1.0,1.0,draw,finished,21,21_22,9602945
Getafe_Granada,Getafe,Granada,4.0,3.0,win,finished,21,21_22,9602936
Granada_Getafe,Granada,Getafe,3.0,4.0,loss,finished,21,21_22,9602936
Mallorca_RealSociedad,Mallorca,RealSociedad,,,,postponed,21,21_22,9602947
RealSociedad_Mallorca,RealSociedad,Mallorca,,,,postponed,21,21_22,9602947
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,0.0,1.0,loss,finished,21,21_22,9603026
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,1.0,0.0,win,finished,21,21_22,9603026
Mallorca_RealSociedad,Mallorca,RealSociedad,0.0,3.0,loss,finished,21,21_22,10114814
RealSociedad_Mallorca,RealSociedad,Mallorca,3.0,0.0,win,finished,21,21_22,10114814
Barcelona_RayoVallecano,Barcelona,RayoVallecano,0.0,1.0,loss,finished,21,21_22,10196388
RayoVallecano_Barcelona,RayoVallecano,Barcelona,1.0,0.0,win,finished,21,21_22,10196388
Espanyol_RealBetis,Espanyol,RealBetis,1.0,4.0,loss,finished,22,21_22,9602957
RealBetis_Espanyol,RealBetis,Espanyol,4.0,1.0,win,finished,22,21_22,9602957
LevanteUD_Cadiz,LevanteUD,Cadiz,1.0,3.0,loss,finished,22,21_22,9602944
Cadiz_LevanteUD,Cadiz,LevanteUD,3.0,1.0,win,finished,22,21_22,9602944
Villarreal_Mallorca,Villarreal,Mallorca,4.0,0.0,win,finished,22,21_22,9602927
Mallorca_Villarreal,Mallorca,Villarreal,0.0,4.0,loss,finished,22,21_22,9602927
Sevilla_CeltaVigo,Sevilla,CeltaVigo,3.0,2.0,draw,finished,22,21_22,9602950
CeltaVigo_Sevilla,CeltaVigo,Sevilla,2.0,3.0,draw,finished,22,21_22,9602950
AtleticoMadrid_Valencia,AtleticoMadrid,Valencia,4.0,2.0,win,finished,22,21_22,9602948
Valencia_AtleticoMadrid,Valencia,AtleticoMadrid,2.0,4.0,loss,finished,22,21_22,9602948
Granada_Osasuna,Granada,Osasuna,0.0,2.0,loss,finished,22,21_22,9602953
Osasuna_Granada,Osasuna,Granada,2.0,0.0,win,finished,22,21_22,9602953
RealMadrid_Elche,RealMadrid,Elche,3.0,2.0,draw,finished,22,21_22,9602943
Elche_RealMadrid,Elche,RealMadrid,2.0,3.0,draw,finished,22,21_22,9602943
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,1.0,1.0,loss,finished,22,21_22,9602923
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,1.0,1.0,win,finished,22,21_22,9602923
RealSociedad_Getafe,RealSociedad,Getafe,0.0,1.0,draw,finished,22,21_22,9602949
Getafe_RealSociedad,Getafe,RealSociedad,1.0,0.0,draw,finished,22,21_22,9602949
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,0.0,1.0,loss,finished,22,21_22,9602961
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,1.0,0.0,win,finished,22,21_22,9602961
Getafe_LevanteUD,Getafe,LevanteUD,3.0,0.0,win,finished,23,21_22,9602924
LevanteUD_Getafe,LevanteUD,Getafe,0.0,3.0,loss,finished,23,21_22,9602924
Elche_DeportivoAlaves,Elche,DeportivoAlaves,4.0,1.0,win,finished,23,21_22,9602938
DeportivoAlaves_Elche,DeportivoAlaves,Elche,1.0,4.0,loss,finished,23,21_22,9602938
Mallorca_Cadiz,Mallorca,Cadiz,2.0,1.0,win,finished,23,21_22,9602928
Cadiz_Mallorca,Cadiz,Mallorca,1.0,2.0,loss,finished,23,21_22,9602928
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,3.0,0.0,win,finished,23,21_22,9602925
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,0.0,3.0,loss,finished,23,21_22,9602925
Osasuna_Sevilla,Osasuna,Sevilla,0.0,0.0,draw,finished,23,21_22,9602933
Sevilla_Osasuna,Sevilla,Osasuna,0.0,0.0,draw,finished,23,21_22,9602933
Valencia_RealSociedad,Valencia,RealSociedad,0.0,0.0,draw,finished,23,21_22,9602937
RealSociedad_Valencia,RealSociedad,Valencia,0.0,0.0,draw,finished,23,21_22,9602937
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,4.0,2.0,win,finished,23,21_22,9602931
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,2.0,4.0,loss,finished,23,21_22,9602931
RealBetis_Villarreal,RealBetis,Villarreal,0.0,2.0,loss,finished,23,21_22,9602926
Villarreal_RealBetis,Villarreal,RealBetis,2.0,0.0,win,finished,23,21_22,9602926
RealMadrid_Granada,RealMadrid,Granada,2.0,0.0,win,finished,23,21_22,9602934
Granada_RealMadrid,Granada,RealMadrid,0.0,2.0,loss,finished,23,21_22,9602934
AthleticClub_Espanyol,AthleticClub,Espanyol,2.0,1.0,win,finished,23,21_22,9602930
Espanyol_AthleticClub,Espanyol,AthleticClub,1.0,2.0,loss,finished,23,21_22,9602930
Sevilla_Elche,Sevilla,Elche,3.0,1.0,win,finished,24,21_22,9602968
Elche_Sevilla,Elche,Sevilla,1.0,3.0,loss,finished,24,21_22,9602968
Cadiz_CeltaVigo,Cadiz,CeltaVigo,1.0,1.0,draw,finished,24,21_22,9602935
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,1.0,draw,finished,24,21_22,9602935
Villarreal_RealMadrid,Villarreal,RealMadrid,0.0,1.0,draw,finished,24,21_22,9602964
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,0.0,draw,finished,24,21_22,9602964
RayoVallecano_Osasuna,RayoVallecano,Osasuna,1.0,3.0,loss,finished,24,21_22,9602966
Osasuna_RayoVallecano,Osasuna,RayoVallecano,3.0,1.0,win,finished,24,21_22,9602966
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,4.0,4.0,win,finished,24,21_22,9602929
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,4.0,4.0,loss,finished,24,21_22,9602929
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,2.0,1.0,win,finished,24,21_22,9602932
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,1.0,2.0,loss,finished,24,21_22,9602932
LevanteUD_RealBetis,LevanteUD,RealBetis,2.0,4.0,loss,finished,24,21_22,9602967
RealBetis_LevanteUD,RealBetis,LevanteUD,4.0,2.0,win,finished,24,21_22,9602967
RealSociedad_Granada,RealSociedad,Granada,2.0,0.0,win,finished,24,21_22,9602971
Granada_RealSociedad,Granada,RealSociedad,0.0,2.0,loss,finished,24,21_22,9602971
Espanyol_Barcelona,Espanyol,Barcelona,3.0,3.0,draw,finished,24,21_22,9602970
Barcelona_Espanyol,Barcelona,Espanyol,3.0,3.0,draw,finished,24,21_22,9602970
Mallorca_AthleticClub,Mallorca,AthleticClub,4.0,2.0,win,finished,24,21_22,9602939
AthleticClub_Mallorca,AthleticClub,Mallorca,2.0,4.0,loss,finished,24,21_22,9602939
Elche_RayoVallecano,Elche,RayoVallecano,3.0,1.0,win,finished,25,21_22,9602975
RayoVallecano_Elche,RayoVallecano,Elche,1.0,3.0,loss,finished,25,21_22,9602975
Granada_Villarreal,Granada,Villarreal,1.0,4.0,loss,finished,25,21_22,9602981
Villarreal_Granada,Villarreal,Granada,4.0,1.0,win,finished,25,21_22,9602981
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,0.0,4.0,loss,finished,25,21_22,9602980
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,4.0,0.0,win,finished,25,21_22,9602980
Cadiz_Getafe,Cadiz,Getafe,2.0,2.0,draw,finished,25,21_22,9602979
Getafe_Cadiz,Getafe,Cadiz,2.0,2.0,draw,finished,25,21_22,9602979
RealMadrid_DeportivoAlaves,RealMadrid,DeportivoAlaves,3.0,1.0,win,finished,25,21_22,9602973
DeportivoAlaves_RealMadrid,DeportivoAlaves,RealMadrid,1.0,3.0,loss,finished,25,21_22,9602973
Espanyol_Sevilla,Espanyol,Sevilla,2.0,2.0,draw,finished,25,21_22,9602976
Sevilla_Espanyol,Sevilla,Espanyol,2.0,2.0,draw,finished,25,21_22,9602976
Valencia_Barcelona,Valencia,Barcelona,1.0,4.0,loss,finished,25,21_22,9602972
Barcelona_Valencia,Barcelona,Valencia,4.0,1.0,win,finished,25,21_22,9602972
RealBetis_Mallorca,RealBetis,Mallorca,3.0,1.0,win,finished,25,21_22,9602963
Mallorca_RealBetis,Mallorca,RealBetis,1.0,3.0,loss,finished,25,21_22,9602963
AthleticClub_RealSociedad,AthleticClub,RealSociedad,5.0,0.0,win,finished,25,21_22,9602962
RealSociedad_AthleticClub,RealSociedad,AthleticClub,0.0,5.0,loss,finished,25,21_22,9602962
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,2.0,2.0,draw,finished,25,21_22,9602974
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,2.0,2.0,draw,finished,25,21_22,9602974
LevanteUD_Elche,LevanteUD,Elche,3.0,1.0,win,finished,26,21_22,9603073
Elche_LevanteUD,Elche,LevanteUD,1.0,3.0,loss,finished,26,21_22,9603073
Mallorca_Valencia,Mallorca,Valencia,1.0,2.0,loss,finished,26,21_22,9603087
Valencia_Mallorca,Valencia,Mallorca,2.0,1.0,win,finished,26,21_22,9603087
Getafe_DeportivoAlaves,Getafe,DeportivoAlaves,3.0,3.0,draw,finished,26,21_22,9603088
DeportivoAlaves_Getafe,DeportivoAlaves,Getafe,3.0,3.0,draw,finished,26,21_22,9603088
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,0.0,1.0,loss,finished,26,21_22,9603094
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,1.0,0.0,win,finished,26,21_22,9603094
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,3.0,1.0,win,finished,26,21_22,9603082
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,1.0,3.0,loss,finished,26,21_22,9603082
Villarreal_Espanyol,Villarreal,Espanyol,5.0,1.0,win,finished,26,21_22,9603107
Espanyol_Villarreal,Espanyol,Villarreal,1.0,5.0,loss,finished,26,21_22,9603107
Sevilla_RealBetis,Sevilla,RealBetis,2.0,2.0,win,finished,26,21_22,9603077
RealBetis_Sevilla,RealBetis,Sevilla,2.0,2.0,loss,finished,26,21_22,9603077
RealSociedad_Osasuna,RealSociedad,Osasuna,1.0,1.0,win,finished,26,21_22,9603074
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,1.0,loss,finished,26,21_22,9603074
Barcelona_AthleticClub,Barcelona,AthleticClub,4.0,0.0,win,finished,26,21_22,9603097
AthleticClub_Barcelona,AthleticClub,Barcelona,0.0,4.0,loss,finished,26,21_22,9603097
Granada_Cadiz,Granada,Cadiz,1.0,1.0,draw,finished,26,21_22,9603075
Cadiz_Granada,Cadiz,Granada,1.0,1.0,draw,finished,26,21_22,9603075
DeportivoAlaves_Sevilla,DeportivoAlaves,Sevilla,1.0,0.0,draw,finished,27,21_22,9603095
Sevilla_DeportivoAlaves,Sevilla,DeportivoAlaves,0.0,1.0,draw,finished,27,21_22,9603095
Osasuna_Villarreal,Osasuna,Villarreal,1.0,1.0,win,finished,27,21_22,9603131
Villarreal_Osasuna,Villarreal,Osasuna,1.0,1.0,loss,finished,27,21_22,9603131
Espanyol_Getafe,Espanyol,Getafe,3.0,0.0,win,finished,27,21_22,9603085
Getafe_Espanyol,Getafe,Espanyol,0.0,3.0,loss,finished,27,21_22,9603085
Valencia_Granada,Valencia,Granada,3.0,1.0,win,finished,27,21_22,9603132
Granada_Valencia,Granada,Valencia,1.0,3.0,loss,finished,27,21_22,9603132
RealMadrid_RealSociedad,RealMadrid,RealSociedad,4.0,2.0,win,finished,27,21_22,9603135
RealSociedad_RealMadrid,RealSociedad,RealMadrid,2.0,4.0,loss,finished,27,21_22,9603135
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,1.0,win,finished,27,21_22,9603108
RayoVallecano_Cadiz,RayoVallecano,Cadiz,1.0,2.0,loss,finished,27,21_22,9603108
Elche_Barcelona,Elche,Barcelona,1.0,2.0,loss,finished,27,21_22,9603133
Barcelona_Elche,Barcelona,Elche,2.0,1.0,win,finished,27,21_22,9603133
CeltaVigo_Mallorca,CeltaVigo,Mallorca,4.0,4.0,win,finished,27,21_22,9603084
Mallorca_CeltaVigo,Mallorca,CeltaVigo,4.0,4.0,loss,finished,27,21_22,9603084
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,2.0,3.0,loss,finished,27,21_22,9603086
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,3.0,2.0,win,finished,27,21_22,9603086
AthleticClub_LevanteUD,AthleticClub,LevanteUD,3.0,1.0,win,finished,27,21_22,9603093
LevanteUD_AthleticClub,LevanteUD,AthleticClub,1.0,3.0,loss,finished,27,21_22,9603093
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,3.0,2.0,win,finished,28,21_22,9603129
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,2.0,3.0,loss,finished,28,21_22,9603129
LevanteUD_Espanyol,LevanteUD,Espanyol,2.0,1.0,draw,finished,28,21_22,9603142
Espanyol_LevanteUD,Espanyol,LevanteUD,1.0,2.0,draw,finished,28,21_22,9603142
Granada_Elche,Granada,Elche,0.0,1.0,loss,finished,28,21_22,9603138
Elche_Granada,Elche,Granada,1.0,0.0,win,finished,28,21_22,9603138
Villarreal_CeltaVigo,Villarreal,CeltaVigo,1.0,0.0,win,finished,28,21_22,9603130
CeltaVigo_Villarreal,CeltaVigo,Villarreal,0.0,1.0,loss,finished,28,21_22,9603130
Getafe_Valencia,Getafe,Valencia,1.0,0.0,draw,finished,28,21_22,9603157
Valencia_Getafe,Valencia,Getafe,0.0,1.0,draw,finished,28,21_22,9603157
RayoVallecano_Sevilla,RayoVallecano,Sevilla,1.0,1.0,draw,finished,28,21_22,9603152
